fips,asian,white,black,hispanic,popsqmi,nat_amer,pct_change
12097,0.027564,0.709533,0.113028,0.454607,202.4,0.005404,0.557657
12099,0.023558,0.734866,0.173232,0.189998,670.2,0.004578,0.167037
12101,0.02108,0.881831,0.044545,0.117358,622.2,0.003542,0.347866
12103,0.02962,0.821448,0.103372,0.07991,3347.5,0.003155,-0.00536093
12105,0.01621,0.75213,0.14754,0.176936,334.9,0.004494,0.244193
12107,0.006119,0.772793,0.161772,0.090178,102.2,0.004828,0.0559618
12109,0.020627,0.893469,0.05622,0.052473,316.4,0.002899,0.543339
12111,0.015602,0.717581,0.190922,0.165575,485.7,0.004043,0.441599
12113,0.018227,0.878102,0.054204,0.042987,149.6,0.008628,0.285614
12115,0.012921,0.901546,0.04695,0.079149,682.6,0.00249,0.164104
12117,0.037122,0.782233,0.111438,0.171407,1367,0.003279,0.15751
12119,0.006637,0.865907,0.096575,0.059752,170.8,0.003843,0.751242
12121,0.005487,0.825467,0.114414,0.086544,60.3,0.005078,0.192487
12123,0.006779,0.751617,0.206868,0.034426,21.6,0.007975,0.172102
12125,0.002189,0.750241,0.222015,0.047827,63.8,0.003669,0.155706
12127,0.015299,0.825438,0.104714,0.111641,449.2,0.003595,0.115599
12129,0.005589,0.8196,0.145048,0.033013,50.8,0.006206,0.346105
12131,0.009066,0.878422,0.057737,0.053068,53,0.008866,0.355706
12133,0.005382,0.803904,0.150426,0.029442,42.7,0.012813,0.18705
13001,0.006909,0.733988,0.186006,0.093442,36,0.003729,0.0469028
13003,0.002746,0.622448,0.173493,0.243463,24.7,0.005612,0.10067
13005,0.003425,0.786319,0.153569,0.071287,42.9,0.001802,0.0982876
13007,0.007244,0.485367,0.467401,0.042017,10.1,0.002608,-0.152921
13009,0.01273,0.549453,0.414808,0.020101,177.3,0.002143,0.0228188
13011,0.00897,0.917478,0.023213,0.056591,79.3,0.003099,0.275482
13013,0.034339,0.788055,0.113728,0.08703,432.7,0.002681,0.503272
13015,0.007179,0.827321,0.10162,0.076779,217.9,0.003924,0.317526
13017,0.007145,0.592378,0.346149,0.058183,70.5,0.003176,0.00857927
13019,0.004252,0.846573,0.106969,0.045888,42.7,0.002904,0.187927
13021,0.016272,0.432017,0.521489,0.028217,622.8,0.002134,0.0107871
13023,0.008421,0.700528,0.272832,0.023042,60.5,0.000995,0.11975
13025,0.002064,0.944001,0.029222,0.01863,41.6,0.00315,0.258528
13027,0.00314,0.598535,0.352706,0.052515,32.9,0.003017,-0.0125836
13029,0.016075,0.802236,0.141766,0.04419,69.3,0.003241,0.291071
13031,0.014526,0.672416,0.276415,0.034735,104.4,0.002606,0.254256
13033,0.003302,0.474781,0.494639,0.026463,28.2,0.002102,0.0482399
13035,0.004608,0.699472,0.273473,0.025238,128.3,0.002494,0.21171
13037,0.004482,0.347475,0.613236,0.03914,23.9,0.001494,0.0591772
13039,0.014333,0.743512,0.19399,0.051274,82.4,0.005127,0.156857
13043,0.005183,0.659484,0.243953,0.111566,45.3,0.000818,0.148376
13045,0.007718,0.756186,0.181756,0.061523,221.5,0.00352,0.266524
13047,0.012245,0.935926,0.02177,0.022974,394.3,0.003316,0.200068
13049,0.006244,0.686221,0.284611,0.02547,15.7,0.003697,0.183719
13051,0.023804,0.528085,0.401285,0.0542,621.7,0.002606,0.142557
13053,0.021834,0.688116,0.188426,0.124079,45.3,0.007189,-0.242911
13055,0.004151,0.839054,0.111436,0.040092,83,0.002575,0.0213977
13057,0.016506,0.865591,0.05653,0.095948,508.3,0.003798,0.510511
13059,0.041717,0.618932,0.265504,0.10446,979.1,0.002116,0.150016
13061,0.003142,0.37606,0.604147,0.008168,16.3,0.003456,-0.051832
13063,0.049868,0.188726,0.661003,0.136637,1832.5,0.00372,0.0968514
13065,0.001912,0.673875,0.277435,0.034716,8.5,0.006472,-0.0116313
13067,0.044555,0.622056,0.249643,0.122559,2026.4,0.003363,0.132171
13069,0.007154,0.646567,0.266385,0.102748,73.7,0.002762,0.13212
13071,0.006462,0.647083,0.224405,0.170623,83.6,0.004791,0.0819204
13073,0.038379,0.76473,0.148638,0.049777,427.6,0.003168,0.389358
13075,0.006623,0.669591,0.273298,0.059493,75.8,0.002324,0.0913702
13077,0.01519,0.758689,0.173025,0.066708,288.8,0.002953,0.427081
13079,0.002613,0.746477,0.22312,0.023832,38.9,0.004592,0.0108043
13081,0.007808,0.532745,0.43001,0.031913,86,0.001365,0.0656028
13083,0.007094,0.96032,0.008718,0.017555,95.6,0.004449,0.097598
13085,0.005643,0.956158,0.004702,0.0412,105.9,0.003672,0.395712
13087,0.005172,0.542202,0.410818,0.050427,46.6,0.004202,-0.0140935
13089,0.051202,0.332647,0.543039,0.098027,2585.7,0.003583,0.039089
13091,0.004634,0.667508,0.298403,0.033584,44,0.002523,0.136926
13093,0.006435,0.456496,0.49886,0.057783,38.1,0.001073,0.294403
13095,0.007783,0.295945,0.671179,0.021921,287.7,0.00221,-0.0156144
13097,0.01438,0.524595,0.394931,0.084024,661.8,0.003014,0.436446
13099,0.003361,0.483648,0.496185,0.015534,21.5,0.003543,-0.108953
13101,0.003223,0.74938,0.04239,0.293257,9.7,0.017848,0.0745871
13103,0.008172,0.82645,0.13489,0.028727,109.4,0.002986,0.392034
13105,0.006,0.659377,0.295051,0.047952,57.4,0.00243,-0.0168202
13107,0.006815,0.616338,0.334631,0.040756,33.2,0.002567,0.0348491
13109,0.006727,0.588273,0.291364,0.131,60.2,0.001727,0.0481182
13111,0.003251,0.971497,0.003505,0.018199,61.2,0.002998,0.196181
13113,0.038755,0.711308,0.200766,0.063434,548.3,0.002965,0.167691
13115,0.013009,0.768867,0.141616,0.093306,188.9,0.003572,0.0635124
13117,0.062247,0.85434,0.025696,0.094296,783.5,0.003276,0.783521
13119,0.005479,0.87303,0.083771,0.039214,84.5,0.001902,0.0886862
13121,0.056018,0.445042,0.440564,0.078826,1748,0.002454,0.128155
13123,0.002616,0.923052,0.004772,0.09462,66.3,0.003322,0.206173
13125,0.000324,0.897794,0.08209,0.010707,21.4,0.002271,0.20579
13127,0.011567,0.675948,0.260292,0.064376,189.7,0.002914,0.178457
13129,0.009785,0.852245,0.036332,0.140217,155.1,0.00366,0.25127
13131,0.004238,0.628364,0.286914,0.099956,55,0.007277,0.0571453
13133,0.003376,0.566212,0.381706,0.055833,41.3,0.003126,0.110232
13135,0.105911,0.533406,0.236138,0.201205,1871.2,0.005014,0.368551
13137,0.022304,0.857159,0.033549,0.123905,155.5,0.004531,0.198847
13139,0.017954,0.741285,0.073902,0.261047,457.5,0.004513,0.29012
13141,0.004985,0.243928,0.740588,0.014742,20,0.003712,-0.064212
13143,0.004899,0.927971,0.047012,0.011049,102,0.002293,0.12028
13145,0.008962,0.792905,0.171934,0.02723,69,0.003372,0.351509
13147,0.008646,0.774005,0.186808,0.031174,108.5,0.00115,0.0963604
13149,0.004732,0.869021,0.097938,0.018844,40,0.003042,0.0746458
13151,0.029266,0.550215,0.369146,0.057929,633,0.002722,0.708734
13153,0.024325,0.633495,0.285904,0.060865,372.5,0.003395,0.263034
13155,0.006395,0.714091,0.259174,0.023904,26.9,0.00021,-0.0395731
13157,0.017079,0.867918,0.067835,0.061767,178.1,0.00205,0.454351
13159,0.002158,0.738921,0.218489,0.036691,37.8,0.003957,0.216524
13161,0.004646,0.760751,0.147598,0.104659,45.6,0.002256,0.187953
13163,0.004017,0.425635,0.544182,0.030538,32.2,0.001063,-0.0194602
13165,0.004317,0.549041,0.405276,0.040048,24,0.003118,-0.0274052
13167,0.002204,0.631363,0.349599,0.018637,32.9,0.001904,0.165888
13169,0.006523,0.732115,0.244445,0.010987,72.8,0.002197,0.212784
13171,0.003931,0.660479,0.308457,0.018617,99.8,0.002566,0.151144
13173,0.01022,0.706291,0.23715,0.045743,54.4,0.005259,0.391797
13175,0.009972,0.606083,0.357683,0.023599,60,0.002065,0.0793332
13177,0.021804,0.769065,0.186162,0.019789,79.5,0.002615,0.14303
13179,0.019652,0.470915,0.422439,0.097064,129.5,0.005642,0.029914
13181,0.004002,0.657454,0.321411,0.012256,38,0.003502,-0.0421658
13183,0.007951,0.624032,0.252143,0.122926,36.1,0.006291,0.403727
13185,0.014565,0.581189,0.358335,0.047953,220.2,0.003808,0.185833
13187,0.004605,0.943636,0.011346,0.044851,105.9,0.005907,0.425866
13189,0.003474,0.572251,0.397989,0.021714,85,0.002971,0.030333
13191,0.00314,0.614735,0.359241,0.015838,33.8,0.003698,0.321379
13193,0.013229,0.351221,0.606038,0.035753,36.8,0.002714,0.0473213
13195,0.00633,0.876031,0.083748,0.040505,99.6,0.002632,0.0928877
13197,0.008922,0.601007,0.326699,0.065202,23.9,0.005033,0.223684
13199,0.006411,0.579347,0.391279,0.015778,43.9,0.003501,-0.0240525
13201,0.004571,0.69649,0.280816,0.015184,21.7,0.002449,-0.0404199
13205,0.005192,0.47936,0.477445,0.043748,45.9,0.003277,-0.0181347
13207,0.008099,0.732856,0.237209,0.020247,66.8,0.002611,0.214506
13209,0.00285,0.689576,0.262743,0.052614,38.1,0.000658,0.103144
13211,0.005932,0.726662,0.235505,0.027647,51.4,0.003022,0.155981
13213,0.002927,0.891289,0.006182,0.13006,115,0.004012,0.0855202
13215,0.021739,0.462754,0.455028,0.063775,877.5,0.00385,0.0192924
13217,0.009064,0.537766,0.408952,0.046369,367.3,0.002321,0.6122
13219,0.031151,0.884053,0.049835,0.04377,178,0.001494,0.25102
13221,0.004363,0.782737,0.172226,0.036647,33.9,0.002349,0.179185
13223,0.00893,0.776517,0.170885,0.051038,455.8,0.003,0.742501
13225,0.008052,0.483228,0.459108,0.068243,184.3,0.002419,0.170145
13227,0.004043,0.957188,0.010601,0.027828,126.8,0.002752,0.280555
13229,0.003145,0.868589,0.088815,0.047286,59.3,0.004265,0.199667
13231,0.003134,0.873356,0.102804,0.010801,82.7,0.003078,0.30545
13233,0.006775,0.770922,0.125136,0.117782,133.6,0.002773,0.0878118
13235,0.008743,0.639384,0.318401,0.038718,48.2,0.003331,0.252607
13237,0.005043,0.679046,0.260251,0.063484,61.6,0.001791,0.127897
13239,0.000796,0.513331,0.479109,0.01353,16.6,0.001592,-0.0327175
13241,0.007127,0.932969,0.009585,0.079934,44,0.004178,0.0814618
13243,0.00298,0.366239,0.617826,0.015417,18,0.000648,-0.00924143
13245,0.016609,0.39703,0.541678,0.040923,618.4,0.003416,0.00387436
13247,0.01779,0.448125,0.464226,0.094619,656.5,0.002969,0.21543
13249,0.007186,0.73014,0.233333,0.032136,30,0.000399,0.330324
13251,0.003906,0.54581,0.432947,0.012335,22.6,0.003152,-0.0508001
13253,0.00401,0.640852,0.334059,0.02337,37.1,0.001375,-0.0683104
13255,0.008959,0.626598,0.328219,0.038253,326.1,0.003324,0.0968211
13257,0.0068,0.851423,0.108691,0.024183,146.1,0.002942,0.0290938
13259,0.007263,0.27996,0.472763,0.240013,13.2,0.001816,0.153465
13261,0.012828,0.422073,0.518023,0.052317,68,0.00323,-0.0114759
13263,0.001311,0.39024,0.592134,0.013256,17.5,0.002622,0.0564789
13265,0.006407,0.372743,0.596389,0.020384,8.8,0.001165,-0.173327
13267,0.003879,0.626607,0.292516,0.098041,53.2,0.003409,0.144138
13269,0.0064,0.584774,0.39333,0.018415,23.6,0.000674,0.0103233
13271,0.005818,0.569576,0.364667,0.122788,37.7,0.001576,0.399016
13273,0.003113,0.365754,0.611916,0.016855,27.8,0.001932,-0.150866
13275,0.006954,0.595818,0.368895,0.028511,82.1,0.004383,0.0464001
13277,0.012762,0.614313,0.289596,0.100628,154.9,0.002119,0.0445492
13279,0.007347,0.651214,0.248577,0.112221,74.8,0.002718,0.0443473
13281,0.004202,0.977175,0.003916,0.019673,62.9,0.002961,0.123618
13283,0.001888,0.651852,0.326362,0.01496,34.5,0.002033,0.00452291
13285,0.015811,0.61476,0.334019,0.032367,161.9,0.002506,0.140611
13287,0.004479,0.547144,0.415677,0.031579,31.3,0.003247,-0.0603956
13289,0.001552,0.567771,0.412723,0.013743,25.2,0.003103,-0.14797
13291,0.003512,0.967784,0.004636,0.024302,66.3,0.003371,0.235236
13293,0.004677,0.688432,0.279527,0.021655,84,0.002799,-0.0160887
13295,0.00432,0.929635,0.041146,0.016188,154,0.002647,0.126169
13297,0.011412,0.800509,0.15642,0.032029,257.2,0.00265,0.380329
13299,0.007683,0.663775,0.295247,0.03324,40.7,0.003305,0.0233633
13301,0.003771,0.368872,0.617415,0.009256,20.5,0.001714,-0.0792298
13303,0.004909,0.449851,0.527352,0.01921,31.2,0.00118,0.000519456
13305,0.005349,0.74946,0.199209,0.057112,46.9,0.004219,0.133032
13307,0.002501,0.540193,0.423365,0.035013,13.4,0,0.17113
13309,0.002156,0.613394,0.352244,0.047972,25.1,0.000809,0.201003
13311,0.004568,0.95137,0.016836,0.023836,112.8,0.004826,0.361011
13313,0.012963,0.766314,0.037476,0.316485,353.2,0.006413,0.228363
13315,0.004538,0.616532,0.351378,0.036521,24.5,0.001729,0.0790486
13317,0.004909,0.530161,0.428113,0.034079,22.6,0.001699,-0.00879573
13319,0.003242,0.585381,0.38398,0.022378,21.4,0.003033,-0.0642857
13321,0.003413,0.702615,0.275751,0.015453,38,0.002675,-0.0131106
15001,0.221797,0.336872,0.005511,0.115534,45.9,0.004695,0.244839
15003,0.43895,0.208488,0.020201,0.081234,1586.7,0.002558,0.0879421
15005,0.077778,0.266667,0,0.011111,7.5,0,-0.387755
15007,0.313246,0.330283,0.004144,0.094126,108.2,0.003786,0.147581
15009,0.288018,0.344472,0.005619,0.101464,133.3,0.003894,0.208753
16001,0.023975,0.903106,0.011319,0.07112,372.8,0.006652,0.303954
16003,0.004024,0.961016,0.001258,0.023642,2.9,0.009809,0.143843
16005,0.013025,0.89814,0.007545,0.067444,74.5,0.031616,0.0962615
16007,0.003675,0.963415,0.001002,0.036084,6.1,0.004845,-0.0662923
16009,0.002908,0.865805,0.003016,0.02531,12,0.08713,0.0124305
16011,0.006249,0.805841,0.002302,0.17243,21.8,0.065122,0.0927758
16013,0.008561,0.849411,0.001824,0.19985,8.1,0.005848,0.125586
16015,0.004126,0.953756,0.002134,0.03543,3.7,0.007826,0.0536732
16017,0.004501,0.960467,0.001419,0.022286,23.6,0.007706,0.109733
16019,0.008212,0.90576,0.005612,0.114281,55.9,0.007579,0.263106
16021,0.005651,0.947685,0.002643,0.036639,8.6,0.017226,0.111539
16023,0.00173,0.955033,0.002075,0.041162,1.3,0.004497,-0.00275957
16025,0.000895,0.940913,0.002686,0.067144,1,0.005372,0.127144
16027,0.00804,0.829703,0.005701,0.238558,321.6,0.010735,0.437322
16029,0.002154,0.953181,0.000574,0.048255,3.9,0.003303,-0.0466867
16031,0.004705,0.818273,0.002788,0.24939,8.9,0.007755,0.0717221
16033,0.005092,0.724033,0.007128,0.405295,0.6,0.010183,-0.0391389
16035,0.006963,0.93882,0.002055,0.03059,3.6,0.022144,-0.018925
16037,0.002289,0.963599,0.001832,0.040293,0.9,0.006181,0.00598802
16039,0.028404,0.821547,0.02711,0.152304,8.8,0.009986,-0.071816
16041,0.001173,0.943532,0.00219,0.06554,19.3,0.004145,0.128608
16043,0.00219,0.895258,0.003474,0.127926,7.1,0.007023,0.120399
16045,0.005024,0.934027,0.001196,0.079909,29.8,0.005622,0.101311
16047,0.004656,0.8071,0.002393,0.280911,21.2,0.008213,0.0924762
16049,0.00418,0.938034,0.002582,0.025881,1.9,0.029508,0.0487396
16051,0.00394,0.912165,0.001989,0.101033,23.9,0.007766,0.364657
16053,0.003397,0.800215,0.002771,0.30969,37.5,0.013498,0.219823
16055,0.006939,0.944763,0.003004,0.038038,111.3,0.01286,0.27427
16057,0.02097,0.927854,0.007867,0.035603,34.6,0.006363,0.0660942
16059,0.00378,0.964466,0.002268,0.022807,1.7,0.007182,0.0166539
16061,0.004449,0.902905,0.003664,0.033499,8,0.047108,0.0197491
16063,0.00384,0.800883,0.003648,0.28341,4.3,0.007296,0.287834
16065,0.009378,0.938699,0.004929,0.05909,80,0.002637,0.366585
16067,0.004385,0.801784,0.003837,0.323534,26.5,0.012357,-0.00520472
16069,0.007106,0.901312,0.00298,0.028244,46.3,0.056182,0.0495857
16071,0.004666,0.966869,0.0021,0.029398,3.6,0.005133,0.0390303
16073,0.005379,0.759761,0.001995,0.258459,1.5,0.042946,0.0828636
16075,0.008354,0.886399,0.002299,0.148654,55.6,0.011272,0.099378
16077,0.004094,0.750544,0.002814,0.297812,5.6,0.022899,0.0370125
16079,0.003682,0.953702,0.002037,0.029769,4.9,0.014336,-0.0730521
16081,0.00472,0.856342,0.002458,0.169223,22.6,0.003441,0.695283
16083,0.011938,0.88946,0.004428,0.136864,40.2,0.007847,0.201388
16085,0.004157,0.957716,0.001115,0.03914,2.7,0.006895,0.288982
16087,0.008923,0.866346,0.001765,0.168268,7,0.009904,0.0221509
17001,0.006572,0.936888,0.034738,0.011564,78.5,0.001654,-0.0171947
17003,0.001942,0.609128,0.353848,0.018815,35,0.003156,-0.14098
17005,0.003827,0.908543,0.060783,0.030786,46.7,0.005178,0.0076561
17007,0.012665,0.844161,0.019644,0.202474,193,0.003692,0.296248
17009,0.002306,0.760559,0.184518,0.05795,22.7,0.002018,-0.0018705
17011,0.006518,0.941649,0.006061,0.077048,40.2,0.002802,-0.0147875
17013,0.002358,0.988799,0.001376,0.00786,20,0.001769,0.000983478
17015,0.003444,0.96874,0.007994,0.028401,34.6,0.003055,-0.077186
17017,0.003225,0.862703,0.030714,0.167937,36.3,0.002786,-0.00387003
17019,0.089362,0.734033,0.124059,0.05275,201.8,0.00273,0.119175
17021,0.004799,0.965805,0.014224,0.013534,49.1,0.001466,-0.016171
17023,0.003367,0.981145,0.002938,0.01053,32.6,0.00153,-0.0395696
17025,0.00456,0.977126,0.003402,0.01093,29.5,0.002316,-0.0511676
17027,0.004422,0.934378,0.035432,0.028018,79.7,0.002489,0.0626706
17029,0.009857,0.928647,0.038368,0.021439,106,0.00193,0.0127265
17031,0.062116,0.553877,0.247901,0.239623,5495.1,0.00415,-0.0338618
17033,0.005198,0.927537,0.047131,0.018267,44.7,0.002422,-0.0310483
17035,0.002444,0.982621,0.00344,0.006789,31.9,0.001539,-0.0182174
17037,0.023184,0.850637,0.064017,0.101246,166.6,0.002539,0.181985
17039,0.003623,0.968239,0.005253,0.021376,41.7,0.00157,-0.0141088
17041,0.004154,0.956607,0.002903,0.060561,48,0.001702,0.00291135
17043,0.100667,0.778843,0.046183,0.132515,2799.8,0.002634,0.0141158
17045,0.001776,0.983419,0.003445,0.010067,29.8,0.001346,-0.0572473
17047,0.003273,0.979616,0.004464,0.008778,30.2,0.001339,-0.0358629
17049,0.004293,0.976257,0.002307,0.017435,71.5,0.001139,-0.000642073
17051,0.002304,0.937218,0.044264,0.013731,30.9,0.001581,0.0155032
17053,0.002628,0.971309,0.006037,0.020879,29,0.002344,-0.0112352
17055,0.003134,0.976745,0.003109,0.012007,96.8,0.002629,0.0139167
17057,0.003021,0.934069,0.034233,0.024171,42.8,0.003534,-0.0308758
17059,0.000895,0.979245,0.002147,0.011809,17.3,0.002505,-0.132816
17061,0.001152,0.97854,0.00857,0.008282,25.6,0.001656,-0.0592778
17063,0.006532,0.937479,0.012085,0.081817,119.8,0.002277,0.333768
17065,0.002247,0.982027,0.003666,0.012416,19.5,0.002365,-0.0190233
17067,0.002408,0.980057,0.002722,0.009684,24.1,0.002094,-0.0505442
17069,0.005093,0.97338,0.003009,0.012963,24.3,0.006019,-0.1
17071,0.002046,0.981858,0.002046,0.010776,19.3,0.002046,-0.107391
17073,0.003783,0.947708,0.015767,0.047578,61.3,0.001842,-0.0104665
17075,0.003466,0.947406,0.00784,0.053301,26.6,0.001716,-0.0515734
17077,0.031718,0.778422,0.142632,0.039905,103.1,0.00377,0.0101657
17079,0.002475,0.986183,0.001134,0.008146,19.6,0.00134,-0.0414154
17081,0.006336,0.883792,0.08373,0.020578,68,0.002189,-0.0304158
17083,0.00335,0.975897,0.004046,0.009658,62.2,0.00261,0.0607809
17085,0.003175,0.972132,0.004718,0.026854,37.7,0.001984,0.0174526
17087,0.001749,0.889922,0.079955,0.029884,36.6,0.002305,-0.0229849
17089,0.034729,0.746305,0.0571,0.307393,990.8,0.005603,0.275043
17091,0.009273,0.775556,0.151495,0.089617,167.7,0.002521,0.0926102
17093,0.030217,0.835753,0.057393,0.155993,358.2,0.002754,1.10355
17095,0.006387,0.87547,0.071997,0.048338,73.9,0.001965,-0.0522423
17097,0.063057,0.750864,0.069702,0.198997,1585.6,0.004661,0.0917288
17099,0.006689,0.932086,0.019188,0.080185,100.4,0.002537,0.0216574
17101,0.002257,0.873047,0.095527,0.032852,45.2,0.002257,0.0893735
17103,0.006827,0.908801,0.048153,0.050012,49.7,0.002054,-0.000859631
17105,0.005109,0.917895,0.049166,0.039332,37.3,0.00172,-0.0183477
17107,0.006072,0.891206,0.0754,0.029467,49,0.00198,-0.0281564
17109,0.017785,0.903839,0.05035,0.026585,55.3,0.0023,-0.00914532
17111,0.025285,0.901208,0.010633,0.114163,511.9,0.003041,0.187187
17113,0.042619,0.842946,0.073279,0.04384,143.3,0.002259,0.127226
17115,0.010093,0.793144,0.162746,0.018706,190.8,0.00204,-0.0343312
17117,0.002701,0.975526,0.007516,0.008751,55.4,0.002638,-0.0255819
17119,0.00837,0.882499,0.078858,0.027157,376.3,0.002447,0.0399357
17121,0.00568,0.93146,0.039481,0.013743,68.9,0.003094,-0.0540644
17123,0.00356,0.970807,0.003481,0.024842,32.7,0.001741,-0.0409712
17125,0.002727,0.980635,0.003682,0.007978,27.2,0.002455,-0.0855468
17127,0.002722,0.909521,0.058591,0.018796,65,0.004018,0.0176769
17129,0.002361,0.974656,0.005982,0.009524,40.4,0.002519,0.0175396
17131,0.003164,0.982901,0.00286,0.018681,29.3,0.001034,-0.0308427
17133,0.004369,0.97967,0.002094,0.013654,85.6,0.002033,0.193273
17135,0.003687,0.951103,0.031624,0.015247,42.8,0.001561,-0.0178781
17137,0.004726,0.909247,0.059696,0.02003,62.5,0.002194,-0.0291949
17139,0.002088,0.984912,0.002762,0.008689,44.2,0.001886,0.0391265
17141,0.004673,0.932146,0.009029,0.088622,70.5,0.002075,0.048303
17143,0.0314,0.74426,0.17711,0.038082,301.2,0.00282,0.0166873
17145,0.003893,0.879463,0.08349,0.026801,50.6,0.002461,-0.0322162
17147,0.003049,0.979915,0.003467,0.009983,38.1,0.001734,0.0222426
17149,0.002313,0.969446,0.016738,0.010469,19.8,0.001704,-0.054878
17151,0.002461,0.916779,0.060179,0.014318,12.1,0.006488,0.0129164
17153,0.00211,0.643564,0.323649,0.015744,30.9,0.00422,-0.161541
17155,0.002165,0.9662,0.005328,0.041958,37.5,0.000999,-0.0131449
17157,0.003107,0.875792,0.097473,0.025899,58.2,0.001852,-0.0123034
17159,0.007331,0.973018,0.004805,0.012629,45.1,0.00154,0.00520156
17161,0.016395,0.815895,0.090067,0.116018,345,0.002677,-0.0122377
17163,0.012131,0.646007,0.304759,0.03253,410.6,0.002414,0.0545685
17165,0.004054,0.930358,0.039939,0.013647,65.6,0.003532,-0.0680806
17167,0.016307,0.836113,0.118173,0.017623,227.4,0.001995,0.0450593
17169,0.001193,0.955064,0.032211,0.01193,17.3,0.001591,0.049381
17171,0.002241,0.985808,0.001681,0.00803,21.3,0.001681,-0.0328698
17173,0.002504,0.98578,0.002236,0.008049,29.5,0.001923,-0.0231512
17175,0.00317,0.97681,0.004671,0.009843,20.8,0.001668,-0.0533797
17177,0.006225,0.86544,0.089602,0.029469,84.5,0.001782,-0.0258886
17179,0.007378,0.961823,0.010148,0.018568,208.6,0.002696,0.0537728
17181,0.003032,0.947889,0.00876,0.048461,43.1,0.005447,-0.0265129
17183,0.00691,0.824784,0.129507,0.042156,90.9,0.00234,-0.0273359
17185,0.005859,0.968946,0.006445,0.013225,53.5,0.001758,-0.0765247
17187,0.005309,0.912916,0.017112,0.084148,32.6,0.002372,-0.0548706
17189,0.002854,0.976896,0.006863,0.013387,26.2,0.001223,-0.0285186
17191,0.004236,0.980131,0.002506,0.010501,23.5,0.002088,-0.0227975
